レース	馬番	馬名	前半3F	向正面	出自
1	1		41.2		実測(融合3頭)
1	2		42.6		実測
1	3		41.2		実測(融合3頭)
1	4		40.6		実測
1	5		41.2		実測(融合3頭)
1	6		40.1		実測(融合2頭)
1	7		40.1		実測(融合2頭)
1	8		41.5		実測
2	1		40.7		実測(融合2頭)
2	2		40.0		実測(融合2頭)
2	3		40.1		実測(融合2頭)
2	4		40.7		実測(融合2頭)
2	5		40.1		実測(融合2頭)
2	6		39.8		実測
2	7		40.0		実測
2	8		40.0		実測(融合2頭)
3	1		38.9		実測(融合3頭)
3	2		41.8		実測
3	3		40.9		実測(融合3頭)
3	4		40.5		実測(融合2頭)
3	5		40.9		実測(融合3頭)
3	6		40.9		実測(融合3頭)
3	7		38.9		実測(融合3頭)
3	8		39.7		実測
3	9		39.3		実測
3	10		40.5		実測(融合2頭)
3	11		40.1		実測
3	12		38.9		実測(融合3頭)
4	1		38.8		実測(融合2頭)
4	2		38.6		実測(融合2頭)
4	3		39.7		実測(融合2頭)
4	4		39.4		実測(融合3頭)
4	5		38.6		実測(融合2頭)
4	6		39.7		実測(融合2頭)
4	7		40.1		実測(融合2頭)
4	8		40.1		実測(融合2頭)
4	9		39.4		実測(融合3頭)
4	10		38.8		実測(融合2頭)
4	11		39.4		実測(融合3頭)
5	1		38.6		実測(融合2頭)
5	2		39.3		実測(融合2頭)
5	3		38.6		実測(融合2頭)
5	4		40.4		実測
5	5		39.7		実測(融合2頭)
5	6		38.7		実測(融合3頭)
5	7		38.5		実測
5	8		38.7		実測(融合3頭)
5	9		39.8		実測
5	10		39.3		実測(融合2頭)
5	11		38.7		実測(融合3頭)
5	12		39.7		実測(融合2頭)
6	1		41.8		実測(融合4頭)
6	2		42.1		実測
6	3		41.4		実測(融合2頭)
6	4		41.0		実測(融合2頭)
6	5		41.8		実測(融合4頭)
6	6		41.8		実測(融合4頭)
6	7		41.0		実測(融合2頭)
6	8		41.8		実測(融合4頭)
6	9		41.4		実測(融合2頭)
7	1		39.6		実測(融合4頭)
7	2		39.7		実測(融合2頭)
7	3		39.6		実測(融合4頭)
7	4		38.5		実測(融合2頭)
7	5		39.7		実測(融合2頭)
7	6		40.1		実測
7	7		38.5		実測(融合2頭)
7	8		40.8		実測
7	9		39.6		実測(融合4頭)
7	10		40.5		実測
7	11		39.6		実測(融合4頭)
8	1		39.4		実測(融合3頭)
8	2		38.8		実測(融合2頭)
8	3		38.4		実測
8	4		38.8		実測(融合2頭)
8	5		40.7		実測
8	6		38.5		実測
8	7		39.1		実測(融合2頭)
8	8		39.1		実測(融合2頭)
8	9		39.4		実測(融合3頭)
8	10		40.0		実測
8	11		39.4		実測(融合3頭)
9	1		40.7		実測(融合4頭)
9	2		40.4		実測(融合2頭)
9	3		38.5		実測
9	4		39.8		実測
9	5		40.4		実測(融合2頭)
9	6		39.6		実測(融合2頭)
9	7		40.7		実測(融合4頭)
9	8		39.6		実測(融合2頭)
9	9		40.7		実測(融合4頭)
9	10		40.7		実測(融合4頭)
10	1		41.3		実測
10	2		40.7		実測(融合6頭)
10	3		40.3		実測
10	4		40.4		実測
10	5		40.7		実測(融合6頭)
10	6		40.7		実測(融合6頭)
10	7		40.7		実測(融合6頭)
10	8		40.7		実測(融合6頭)
10	9		40.7		実測(融合6頭)
11	1		41.4		実測(融合4頭)
11	2		40.8		実測(融合2頭)
11	3		40.1		実測
11	4		41.7		実測
11	5		41.4		実測(融合4頭)
11	6		40.3		実測
11	7		40.5		実測
11	8		41.4		実測(融合4頭)
11	9		41.4		実測(融合4頭)
11	10		40.8		実測(融合2頭)
12	1		39.5		実測(融合5頭)
12	2		39.5		実測(融合5頭)
12	3		38.9		実測(融合3頭)
12	4		40.1		実測
12	5		40.8		実測(融合2頭)
12	6		39.8		実測
12	7		39.5		実測(融合5頭)
12	8		39.5		実測(融合5頭)
12	9		38.9		実測(融合3頭)
12	10		40.8		実測(融合2頭)
12	11		39.5		実測(融合5頭)
12	12		38.9		実測(融合3頭)
